parnme,partrans,parval1,pargp,comments,subbasin,gw_basin
ss_224,none,2.170000152545981e-05,upw_ss,14110,11,1
ss_225,none,2.5299998014816083e-05,upw_ss,14120,12,1
ss_226,none,4.389999958220869e-05,upw_ss,14130,13,0
ss_227,none,1.5200001143966801e-05,upw_ss,14140,14,1
ss_228,none,2.8599992219824344e-05,upw_ss,14150,15,1
ss_229,none,2.5699993784655817e-05,upw_ss,14160,17,1
ss_230,none,7.059999916236848e-06,upw_ss,14170,17,1
ss_231,none,7.479999112547375e-06,upw_ss,14180,18,1
ss_232,none,1.4600000213249587e-05,upw_ss,14190,19,1
ss_233,none,5.230000624578679e-06,upw_ss,14210,21,1
ss_371,none,4.22000039179693e-06,upw_ss,1010,1,1
ss_372,none,1.0000000656873453e-05,upw_ss,1020,2,1
ss_373,none,1.1699999959091656e-05,upw_ss,1030,4,1
ss_374,none,1.2300002708798274e-05,upw_ss,1040,4,1
ss_375,none,1.5499999790336005e-05,upw_ss,1050,5,1
ss_376,none,6.100000064179767e-06,upw_ss,1060,6,1
ss_377,none,2.579999272711575e-05,upw_ss,1070,7,0
ss_378,none,3.7100003282830585e-06,upw_ss,1080,10,0
ss_379,none,1.2199999218864832e-05,upw_ss,1090,10,1
ss_381,none,8.460000572085846e-06,upw_ss,1110,1,0
ss_384,none,9.709999176266138e-06,upw_ss,1140,4,0
ss_385,none,7.390000519080786e-06,upw_ss,1150,5,1
ss_386,none,1.0999999176419806e-05,upw_ss,1160,6,1
ss_389,none,1.0100001190949115e-06,upw_ss,1190,9,0
ss_392,none,1.0000001566368155e-05,upw_ss,1220,2,0
ss_393,none,2.1300000298651867e-05,upw_ss,1260,6,1
ss_394,none,1.809999957913533e-05,upw_ss,1290,9,1
ss_395,none,1.0000000656873453e-05,upw_ss,1320,2,0
ss_396,none,8.949999710239354e-07,upw_ss,1350,5,0
ss_397,none,1.1100000847363845e-06,upw_ss,1360,6,1
ss_398,none,1.180000140266202e-06,upw_ss,1370,7,0
ss_399,none,8.540000635548495e-06,upw_ss,1380,8,0
ss_400,none,2.089999725285452e-05,upw_ss,1410,1,1
ss_401,none,1.0000000656873453e-05,upw_ss,1420,2,1
ss_402,none,9.999999747378752e-06,upw_ss,1430,3,0
ss_403,none,1.2800001059076749e-05,upw_ss,1440,4,1
ss_404,none,3.999999989900971e-06,upw_ss,1450,5,1
ss_405,none,5.1399998483248055e-05,upw_ss,1460,6,1
ss_406,none,7.420000201818766e-06,upw_ss,1480,8,0
ss_407,none,4.890000127488747e-06,upw_ss,1490,9,0
ss_484,none,2.069999936793465e-05,upw_ss,10100,10,1
ss_485,none,2.5199997253366746e-05,upw_ss,10110,11,1
ss_486,none,2.5199995434377342e-05,upw_ss,10120,12,1
ss_487,none,4.099999841855606e-06,upw_ss,10140,14,0
ss_488,none,2.8699996619252488e-05,upw_ss,10160,16,0
ss_489,none,1.9399997199798236e-06,upw_ss,10170,17,0
ss_490,none,1.1999999514955562e-05,upw_ss,10180,18,1
ss_491,none,4.649999482353451e-06,upw_ss,10190,19,0
ss_492,none,2.170000152545981e-05,upw_ss,10200,21,0
ss_493,none,4.4299999899521936e-06,upw_ss,10210,21,1
ss_494,none,1.580000389367342e-05,upw_ss,10220,22,0
ss_495,none,5.269999405754788e-07,upw_ss,11140,14,0
ss_496,none,6.689999281661585e-05,upw_ss,11160,16,0
ss_497,none,5.619999683403876e-06,upw_ss,11180,18,1
ss_498,none,6.0800004575867206e-05,upw_ss,11190,19,1
ss_499,none,2.060000042547472e-06,upw_ss,11200,20,0
ss_500,none,1.620000330149196e-05,upw_ss,11210,21,1
ss_501,none,4.2399997255415656e-06,upw_ss,11220,22,0
ss_502,none,4.530000751401531e-06,upw_ss,12100,10,1
ss_503,none,3.4500001220294507e-06,upw_ss,12120,17,1
ss_504,none,1.21000011858996e-05,upw_ss,12130,13,0
ss_505,none,2.5100000129896216e-05,upw_ss,12140,16,1
ss_506,none,3.919999653589912e-05,upw_ss,12150,15,0
ss_507,none,7.030000233498868e-06,upw_ss,12160,16,1
ss_508,none,3.2500000088475645e-05,upw_ss,12170,17,0
ss_509,none,9.089999934985826e-07,upw_ss,12180,18,1
ss_510,none,7.720000212430023e-06,upw_ss,12200,20,0
ss_511,none,1.1800000720540993e-05,upw_ss,12210,21,1
ss_512,none,2.610000365166343e-06,upw_ss,12220,22,0
ss_513,none,6.109999230829999e-05,upw_ss,13100,10,0
ss_514,none,2.1699997887481004e-06,upw_ss,13110,11,0
ss_515,none,1.9800001609837636e-05,upw_ss,13120,12,0
ss_516,none,3.6099991120863706e-05,upw_ss,13140,15,1
ss_517,none,4.450000687938882e-06,upw_ss,13150,15,0
ss_518,none,2.4599999051133636e-06,upw_ss,13160,16,0
ss_519,none,1.7600001228856854e-05,upw_ss,13180,18,1
ss_520,none,6.799999937356915e-06,upw_ss,13200,20,0
ss_521,none,1.1100000847363845e-05,upw_ss,13210,21,0
ss_522,none,4.5599992404277145e-07,upw_ss,13220,22,0
ss_523,none,5.410000085248612e-05,upw_ss,14100,10,1
ss_524,none,1.9400000383029692e-05,upw_ss,14110,11,0
ss_525,none,6.339999799820362e-06,upw_ss,14120,12,0
ss_530,none,7.539999842265388e-06,upw_ss,14170,17,0
ss_531,none,6.2799995248497e-06,upw_ss,14180,18,1
ss_533,none,6.7099999796482734e-06,upw_ss,14210,21,1
ssr2gw_rate_mult,none,0.04874414178050467,prms_ssr2gw_rate,#,-999,1
surfdep,none,0.1992838,uzf_surfdep,#,-999,1
surfk_mult,none,0.001139333937317133,uzf_surfk,#,-999,1
sy_001,none,0.1974296122789383,upw_sy,111,1,1
sy_002,none,0.20000003278255463,upw_sy,121,2,1
sy_003,none,0.20000004768371582,upw_sy,131,3,1
sy_004,none,0.1290522813796997,upw_sy,141,4,1
sy_005,none,0.24484658241271973,upw_sy,151,5,1
sy_006,none,0.17618440091609955,upw_sy,161,6,1
sy_007,none,0.11732441931962967,upw_sy,170,17,0
sy_008,none,0.13374371826648712,upw_sy,180,18,1
sy_009,none,0.21085026860237122,upw_sy,191,9,1
sy_010,none,0.21020421385765076,upw_sy,212,1,1
sy_011,none,0.21191588044166565,upw_sy,213,1,1
sy_012,none,0.18112371861934662,upw_sy,243,4,1
sy_013,none,0.061235617846250534,upw_sy,312,1,1
sy_014,none,0.2006254941225052,upw_sy,313,1,1
sy_015,none,0.23326633870601654,upw_sy,314,1,1
sy_016,none,0.20000004768371582,upw_sy,322,2,1
sy_017,none,0.20000000298023224,upw_sy,324,2,1
sy_018,none,0.20000000298023224,upw_sy,332,3,1
sy_019,none,0.20000001788139343,upw_sy,333,3,1
sy_020,none,0.2418716698884964,upw_sy,342,4,1
sy_021,none,0.08572046458721161,upw_sy,343,4,1
sy_022,none,0.22859902679920197,upw_sy,344,4,1
sy_023,none,0.14988671243190765,upw_sy,352,5,1
sy_024,none,0.20397067070007324,upw_sy,353,5,1
sy_025,none,0.17549766600131989,upw_sy,354,5,1
sy_026,none,0.232345312833786,upw_sy,362,6,1
sy_027,none,0.23563416302204132,upw_sy,364,6,1
sy_028,none,0.23532311618328094,upw_sy,392,9,1
sy_029,none,0.24582871794700623,upw_sy,394,9,1
sy_030,none,0.1603408008813858,upw_sy,415,1,1
sy_031,none,0.21660950779914856,upw_sy,418,1,1
sy_032,none,0.059999991208314896,upw_sy,425,2,0
sy_033,none,0.06163640320301056,upw_sy,435,3,1
sy_034,none,0.14836399257183075,upw_sy,437,3,0
sy_035,none,0.04562598094344139,upw_sy,465,6,1
sy_036,none,0.05093840882182121,upw_sy,495,9,1
sy_037,none,0.07471884042024612,upw_sy,515,1,1
sy_038,none,0.11323729157447815,upw_sy,518,1,1
sy_039,none,0.05999999865889549,upw_sy,525,2,1
sy_040,none,0.20000001788139343,upw_sy,528,2,1
sy_041,none,0.15000000596046448,upw_sy,537,3,0
sy_042,none,0.19999998807907104,upw_sy,538,3,0
sy_043,none,0.22942496836185455,upw_sy,548,5,1
sy_044,none,0.13700106739997864,upw_sy,558,6,1
sy_045,none,0.1814519762992859,upw_sy,565,6,1
sy_046,none,0.21124079823493958,upw_sy,568,6,1
sy_047,none,0.1995304822921753,upw_sy,578,7,0
sy_048,none,0.08368097990751266,upw_sy,588,8,0
sy_049,none,0.1151232048869133,upw_sy,595,9,1
sy_050,none,0.14315170049667358,upw_sy,598,9,1
sy_051,none,0.21208153665065765,upw_sy,615,1,1
sy_052,none,0.17792488634586334,upw_sy,617,1,1
sy_053,none,0.20100091397762299,upw_sy,618,1,1
sy_054,none,0.061935488134622574,upw_sy,625,2,1
sy_055,none,0.15003599226474762,upw_sy,627,2,1
sy_056,none,0.20000000298023224,upw_sy,628,2,1
sy_057,none,0.14999999105930328,upw_sy,637,3,1
sy_058,none,0.0341598242521286,upw_sy,645,4,0
sy_059,none,0.20608307421207428,upw_sy,647,4,1
sy_060,none,0.17577339708805084,upw_sy,648,4,1
sy_061,none,0.11110790818929672,upw_sy,655,5,1
sy_062,none,0.16847121715545654,upw_sy,657,5,1
sy_063,none,0.20163920521736145,upw_sy,658,5,1
sy_064,none,0.0909203439950943,upw_sy,665,6,1
sy_065,none,0.12047308683395386,upw_sy,667,6,1
sy_066,none,0.1478365957736969,upw_sy,668,6,1
sy_067,none,0.07492310553789139,upw_sy,795,9,1
sy_068,none,0.07296154648065567,upw_sy,796,9,1
sy_069,none,0.2048874795436859,upw_sy,797,9,1
sy_070,none,0.2085948884487152,upw_sy,798,9,1
sy_071,none,0.20499488711357117,upw_sy,1010,1,1
sy_072,none,0.14000000059604645,upw_sy,1020,2,1
sy_073,none,0.10515288263559341,upw_sy,1030,4,1
sy_074,none,0.16262689232826233,upw_sy,1040,4,1
sy_075,none,0.04378033056855202,upw_sy,1050,5,1
sy_076,none,0.13400256633758545,upw_sy,1060,6,1
sy_077,none,0.14694680273532867,upw_sy,1070,7,0
sy_078,none,0.050119467079639435,upw_sy,1080,10,0
sy_079,none,0.15105858445167542,upw_sy,1090,10,1
sy_080,none,0.11673721671104431,upw_sy,1101,10,1
sy_081,none,0.037877317517995834,upw_sy,1110,1,0
sy_082,none,0.23154424130916595,upw_sy,1121,12,1
sy_083,none,0.1989661008119583,upw_sy,1131,13,0
sy_084,none,0.03142484277486801,upw_sy,1140,4,0
sy_085,none,0.1257258802652359,upw_sy,1150,5,1
sy_086,none,0.1785912811756134,upw_sy,1160,6,1
sy_087,none,0.207638218998909,upw_sy,1171,17,1
sy_088,none,0.18826350569725037,upw_sy,1181,18,1
sy_089,none,0.15093818306922913,upw_sy,1190,9,0
sy_090,none,0.03340252861380577,upw_sy,1191,19,1
sy_091,none,0.20169438421726227,upw_sy,1211,21,1
sy_092,none,0.13999998569488525,upw_sy,1220,2,0
sy_093,none,0.11982940137386322,upw_sy,1260,6,1
sy_094,none,0.20648789405822754,upw_sy,1290,9,1
sy_095,none,0.14000000059604645,upw_sy,1320,2,0
sy_096,none,0.1429716944694519,upw_sy,1350,5,0
sy_097,none,0.035414014011621475,upw_sy,1360,6,1
sy_098,none,0.18106341361999512,upw_sy,1370,7,0
sy_099,none,0.05445677787065506,upw_sy,1380,8,0
sy_100,none,0.037450555711984634,upw_sy,1410,1,1
sy_101,none,0.14000000059604645,upw_sy,1420,2,1
sy_102,none,0.14000001549720764,upw_sy,1430,3,1
sy_103,none,0.03717300668358803,upw_sy,1440,4,1
sy_104,none,0.17117950320243835,upw_sy,1450,5,1
sy_105,none,0.24222137033939362,upw_sy,1460,6,1
sy_106,none,0.1908273994922638,upw_sy,1480,8,0
sy_107,none,0.23942668735980988,upw_sy,1490,9,1
sy_108,none,0.24406854808330536,upw_sy,2112,11,1
sy_109,none,0.2168423980474472,upw_sy,2113,11,1
sy_110,none,0.21834824979305267,upw_sy,2122,12,1
sy_111,none,0.22458110749721527,upw_sy,2123,12,1
sy_112,none,0.17939218878746033,upw_sy,2182,18,0
sy_113,none,0.2328414022922516,upw_sy,2183,18,1
sy_114,none,0.18310882151126862,upw_sy,3102,10,1
sy_115,none,0.21102569997310638,upw_sy,3103,10,1
sy_116,none,0.24071678519248962,upw_sy,3104,10,1
sy_117,none,0.2452254444360733,upw_sy,3112,12,1
sy_118,none,0.13962188363075256,upw_sy,3114,11,1
sy_119,none,0.14217519760131836,upw_sy,3122,12,1
sy_120,none,0.18263670802116394,upw_sy,3123,12,1
sy_121,none,0.17190779745578766,upw_sy,3124,12,1
sy_122,none,0.1591954082250595,upw_sy,3142,14,1
sy_123,none,0.21887680888175964,upw_sy,3152,15,1
sy_124,none,0.12419780343770981,upw_sy,3154,15,1
sy_125,none,0.2373507022857666,upw_sy,3162,16,1
sy_126,none,0.14747077226638794,upw_sy,3163,16,1
sy_127,none,0.10067301988601685,upw_sy,3164,16,1
sy_128,none,0.21832020580768585,upw_sy,3172,17,1
sy_129,none,0.22988539934158325,upw_sy,3173,17,0
sy_130,none,0.23025870323181152,upw_sy,3174,17,1
sy_131,none,0.07259026914834976,upw_sy,4125,12,0
sy_132,none,0.15510320663452148,upw_sy,4135,13,0
sy_133,none,0.10360030084848404,upw_sy,4175,17,0
sy_134,none,0.19613879919052124,upw_sy,4185,18,1
sy_135,none,0.21379612386226654,upw_sy,4195,21,1
sy_136,none,0.18767940998077393,upw_sy,4215,21,1
sy_137,none,0.24563069641590118,upw_sy,5106,10,1
sy_138,none,0.18959851562976837,upw_sy,5108,10,1
sy_139,none,0.1264617145061493,upw_sy,5115,11,1
sy_140,none,0.23650643229484558,upw_sy,5118,11,1
sy_141,none,0.0387837290763855,upw_sy,5128,12,0
sy_142,none,0.07043682783842087,upw_sy,5145,14,1
sy_143,none,0.052479878067970276,upw_sy,5146,14,1
sy_144,none,0.16844439506530762,upw_sy,5147,14,1
sy_145,none,0.04179384931921959,upw_sy,5148,14,1
sy_146,none,0.16834382712841034,upw_sy,5158,15,0
sy_147,none,0.07767284661531448,upw_sy,5168,17,0
sy_148,none,0.07900123298168182,upw_sy,5178,17,0
sy_149,none,0.07792843133211136,upw_sy,5185,18,0
sy_150,none,0.12458409368991852,upw_sy,5188,18,1
sy_151,none,0.24265991151332855,upw_sy,5198,19,1
sy_152,none,0.04190746694803238,upw_sy,5208,20,0
sy_153,none,0.15703348815441132,upw_sy,5218,21,1
sy_154,none,0.1272667795419693,upw_sy,5228,22,0
sy_155,none,0.05935322120785713,upw_sy,7105,10,1
sy_156,none,0.2011987864971161,upw_sy,7106,10,1
sy_157,none,0.18689610064029694,upw_sy,7107,16,1
sy_158,none,0.19010229408740997,upw_sy,7115,11,1
sy_159,none,0.07195902615785599,upw_sy,7125,12,1
sy_160,none,0.07388682663440704,upw_sy,7126,12,1
sy_161,none,0.22035470604896545,upw_sy,7127,16,1
sy_162,none,0.05692015215754509,upw_sy,7146,14,1
sy_163,none,0.07507465779781342,upw_sy,7155,15,1
sy_164,none,0.15517351031303406,upw_sy,7156,15,1
sy_165,none,0.1505805104970932,upw_sy,7157,15,1
sy_166,none,0.08822161704301834,upw_sy,7165,16,1
sy_167,none,0.16434818506240845,upw_sy,7166,16,1
sy_168,none,0.16187535226345062,upw_sy,7167,16,1
sy_169,none,0.05882776528596878,upw_sy,7175,17,1
sy_170,none,0.0868307575583458,upw_sy,7176,17,1
sy_171,none,0.07930219918489456,upw_sy,7177,17,1
sy_172,none,0.10230208933353424,upw_sy,8115,11,1
sy_173,none,0.032759081572294235,upw_sy,8116,11,1
sy_174,none,0.1707030087709427,upw_sy,8118,11,0
sy_175,none,0.05782527104020119,upw_sy,8125,12,0
sy_176,none,0.15839883685112,upw_sy,8126,12,1
sy_177,none,0.21582847833633423,upw_sy,8127,12,1
sy_178,none,0.04200118035078049,upw_sy,9175,17,1
sy_179,none,0.12858019769191742,upw_sy,9177,17,1
sy_180,none,0.03688783571124077,upw_sy,9185,18,1
sy_181,none,0.1263887882232666,upw_sy,9187,18,0
sy_182,none,0.1407652050256729,upw_sy,9188,18,1
sy_183,none,0.0499853789806366,upw_sy,9217,21,0
sy_184,none,0.03970295190811157,upw_sy,10100,10,1
sy_185,none,0.2140476107597351,upw_sy,10110,11,1
sy_186,none,0.1864936798810959,upw_sy,10120,12,1
sy_187,none,0.12106259912252426,upw_sy,10140,14,0
sy_188,none,0.04558669403195381,upw_sy,10160,16,1
sy_189,none,0.035558272153139114,upw_sy,10170,17,0
sy_190,none,0.07808578759431839,upw_sy,10180,18,1
sy_191,none,0.21683791279792786,upw_sy,10190,19,0
sy_192,none,0.2028081715106964,upw_sy,10200,21,0
sy_193,none,0.051437683403491974,upw_sy,10210,21,1
sy_194,none,0.12261120229959488,upw_sy,10220,22,0
sy_195,none,0.19848810136318207,upw_sy,11140,14,0
sy_196,none,0.05121799558401108,upw_sy,11160,16,0
sy_197,none,0.19793713092803955,upw_sy,11180,18,1
sy_198,none,0.03602102771401405,upw_sy,11190,19,1
sy_199,none,0.1885552704334259,upw_sy,11200,20,0
sy_200,none,0.2152795046567917,upw_sy,11210,21,1
sy_201,none,0.20752429962158203,upw_sy,11220,22,0
sy_202,none,0.05962389335036278,upw_sy,12100,10,1
sy_203,none,0.06782986223697662,upw_sy,12120,17,1
sy_204,none,0.03774784505367279,upw_sy,12130,13,0
sy_205,none,0.16998258233070374,upw_sy,12140,16,1
sy_206,none,0.19318534433841705,upw_sy,12150,15,0
sy_207,none,0.038364227861166,upw_sy,12160,16,1
sy_208,none,0.18806427717208862,upw_sy,12170,17,1
sy_209,none,0.20006684958934784,upw_sy,12180,18,1
sy_210,none,0.2122918963432312,upw_sy,12200,20,0
sy_211,none,0.11456181854009628,upw_sy,12210,21,1
sy_212,none,0.10220169275999069,upw_sy,12220,22,0
sy_213,none,0.1859414279460907,upw_sy,13100,10,0
sy_214,none,0.10765579342842102,upw_sy,13110,11,0
sy_215,none,0.11993461102247238,upw_sy,13120,12,1
sy_216,none,0.13898199796676636,upw_sy,13140,15,1
sy_217,none,0.12493201345205307,upw_sy,13150,15,0
sy_218,none,0.21019195020198822,upw_sy,13160,16,1
sy_219,none,0.04890858009457588,upw_sy,13180,18,1
sy_220,none,0.18721291422843933,upw_sy,13200,20,0
sy_221,none,0.11782801151275635,upw_sy,13210,21,0
sy_222,none,0.2286461591720581,upw_sy,13220,22,0
sy_223,none,0.13094580173492432,upw_sy,14100,10,1
sy_224,none,0.21912695467472076,upw_sy,14110,11,1
sy_225,none,0.0931706428527832,upw_sy,14120,12,1
sy_226,none,0.19190579652786255,upw_sy,14130,13,0
sy_227,none,0.1780007928609848,upw_sy,14140,14,1
sy_228,none,0.05589771643280983,upw_sy,14150,15,1
sy_229,none,0.17219020426273346,upw_sy,14160,17,1
sy_230,none,0.06005018576979637,upw_sy,14170,17,1
sy_231,none,0.17220398783683777,upw_sy,14180,18,1
sy_232,none,0.11783741414546967,upw_sy,14190,19,1
sy_233,none,0.14118529856204987,upw_sy,14210,21,1
sy_371,none,0.03253820538520813,upw_sy,1010,1,1
sy_372,none,0.06000000238418579,upw_sy,1020,2,1
sy_373,none,0.18963107466697693,upw_sy,1030,4,1
sy_374,none,0.04692060127854347,upw_sy,1040,4,1
sy_375,none,0.042111046612262726,upw_sy,1050,5,1
sy_376,none,0.11785099655389786,upw_sy,1060,6,1
sy_377,none,0.05928713083267212,upw_sy,1070,7,0
sy_378,none,0.21971727907657623,upw_sy,1080,10,0
sy_379,none,0.08579253405332565,upw_sy,1090,10,1
sy_381,none,0.055056340992450714,upw_sy,1110,1,0
sy_384,none,0.03854789584875107,upw_sy,1140,4,0
sy_385,none,0.06851118057966232,upw_sy,1150,5,1
sy_386,none,0.03305351361632347,upw_sy,1160,6,1
sy_389,none,0.12945808470249176,upw_sy,1190,9,0
sy_392,none,0.059999994933605194,upw_sy,1220,2,0
sy_393,none,0.06873786449432373,upw_sy,1260,6,1
sy_394,none,0.07594301551580429,upw_sy,1290,9,1
sy_395,none,0.059999994933605194,upw_sy,1320,2,0
sy_396,none,0.11275430768728256,upw_sy,1350,5,0
sy_397,none,0.14762423932552338,upw_sy,1360,6,1
sy_398,none,0.03442227095365524,upw_sy,1370,7,0
sy_399,none,0.0731518343091011,upw_sy,1380,8,0
sy_400,none,0.052962277084589005,upw_sy,1410,1,1
sy_401,none,0.05999999865889549,upw_sy,1420,2,1
sy_402,none,0.05999999865889549,upw_sy,1430,3,0
sy_403,none,0.23139430582523346,upw_sy,1440,4,1
sy_404,none,0.03832724317908287,upw_sy,1450,5,1
sy_405,none,0.07353687286376953,upw_sy,1460,6,1
sy_406,none,0.11960010230541229,upw_sy,1480,8,0
sy_407,none,0.22179479897022247,upw_sy,1490,9,0
sy_484,none,0.15055511891841888,upw_sy,10100,10,1
sy_485,none,0.06353523582220078,upw_sy,10110,11,1
sy_486,none,0.07401528209447861,upw_sy,10120,12,1
sy_487,none,0.200302854180336,upw_sy,10140,14,0
sy_488,none,0.15297113358974457,upw_sy,10160,16,0
sy_489,none,0.23744253814220428,upw_sy,10170,17,0
sy_490,none,0.08715461194515228,upw_sy,10180,18,1
sy_491,none,0.06768407672643661,upw_sy,10190,19,0
sy_492,none,0.04013824835419655,upw_sy,10200,21,0
sy_493,none,0.11781119555234909,upw_sy,10210,21,1
sy_494,none,0.0633540153503418,upw_sy,10220,22,0
sy_495,none,0.050419632345438004,upw_sy,11140,14,0
sy_496,none,0.06722255051136017,upw_sy,11160,16,0
sy_497,none,0.049775153398513794,upw_sy,11180,18,1
sy_498,none,0.12910237908363342,upw_sy,11190,19,1
sy_499,none,0.16537098586559296,upw_sy,11200,20,0
sy_500,none,0.1363821029663086,upw_sy,11210,21,1
sy_501,none,0.10051659494638443,upw_sy,11220,22,0
sy_502,none,0.04746377468109131,upw_sy,12100,10,1
sy_503,none,0.06663405150175095,upw_sy,12120,17,1
sy_504,none,0.043926212936639786,upw_sy,12130,13,0
sy_505,none,0.053049955517053604,upw_sy,12140,16,1
sy_506,none,0.15577170252799988,upw_sy,12150,15,0
sy_507,none,0.040005750954151154,upw_sy,12160,16,1
sy_508,none,0.056312188506126404,upw_sy,12170,17,0
sy_509,none,0.0879516676068306,upw_sy,12180,18,1
sy_510,none,0.07846209406852722,upw_sy,12200,20,0
sy_511,none,0.08274723589420319,upw_sy,12210,21,1
sy_512,none,0.12301700562238693,upw_sy,12220,22,0
sy_513,none,0.17319434881210327,upw_sy,13100,10,0
sy_514,none,0.04106396809220314,upw_sy,13110,11,0
sy_515,none,0.10163630545139313,upw_sy,13120,12,0
sy_516,none,0.09670352190732956,upw_sy,13140,15,1
sy_517,none,0.0977994054555893,upw_sy,13150,15,0
sy_518,none,0.08398977667093277,upw_sy,13160,16,0
sy_519,none,0.13630621135234833,upw_sy,13180,18,1
sy_520,none,0.05410086363554001,upw_sy,13200,20,0
sy_521,none,0.039822448045015335,upw_sy,13210,21,0
sy_522,none,0.06967421621084213,upw_sy,13220,22,0
sy_523,none,0.13631178438663483,upw_sy,14100,10,1
sy_524,none,0.07864376157522202,upw_sy,14110,11,0
sy_525,none,0.09856093674898148,upw_sy,14120,12,0
sy_530,none,0.06250523775815964,upw_sy,14170,17,0
sy_531,none,0.10008908808231354,upw_sy,14180,18,1
sy_533,none,0.17095109820365906,upw_sy,14210,21,1
vka_ratio_1,none,0.26506751775741577,upw_vka,14210,-999,1
vka_ratio_2,none,0.5761833190917969,upw_vka,14210,-999,1
vka_ratio_3,none,0.1983770728111267,upw_vka,14210,-999,1
vks_1_01,none,0.22454474866390228,uzf_vks,#,1,1
vks_1_02,none,1.1466199159622192,uzf_vks,#,2,1
vks_1_03,none,0.2508240044116974,uzf_vks,#,3,1
vks_1_04,none,0.16347940266132355,uzf_vks,#,4,1
vks_1_05,none,7.979952812194824,uzf_vks,#,5,1
vks_1_06,none,27.05801010131836,uzf_vks,#,6,1
vks_1_08,none,0.023404179140925407,uzf_vks,#,8,1
vks_1_09,none,0.7259352207183838,uzf_vks,#,9,1
vks_1_10,none,0.12922799587249756,uzf_vks,#,10,1
vks_1_11,none,0.4341588020324707,uzf_vks,#,11,1
vks_1_12,none,40.58950424194336,uzf_vks,#,12,1
vks_1_13,none,0.19592028856277466,uzf_vks,#,13,1
vks_1_14,none,0.7226224541664124,uzf_vks,#,14,1
vks_1_15,none,1.4567018747329712,uzf_vks,#,15,1
vks_1_16,none,2.0020484924316406,uzf_vks,#,16,1
vks_1_17,none,69.92759704589844,uzf_vks,#,17,1
vks_1_18,none,219.227294921875,uzf_vks,#,18,1
vks_1_19,none,0.0003862250014208257,uzf_vks,#,19,1
vks_1_21,none,0.01909254863858223,uzf_vks,#,21,1
vks_2_01,none,0.0029382731299847364,uzf_vks,#,1,1
vks_2_02,none,0.2593050003051758,uzf_vks,#,2,1
vks_2_03,none,0.18108199536800385,uzf_vks,#,3,1
vks_2_04,none,1.7697561979293823,uzf_vks,#,4,1
vks_2_05,none,2.2422549724578857,uzf_vks,#,5,1
vks_2_06,none,0.0007859239703975618,uzf_vks,#,6,1
vks_2_07,none,0.06944218277931213,uzf_vks,#,7,1
vks_2_08,none,3.6152613162994385,uzf_vks,#,8,1
vks_2_09,none,0.14717797935009003,uzf_vks,#,9,1
vks_2_10,none,4.012107849121094,uzf_vks,#,10,1
vks_2_11,none,0.09048306196928024,uzf_vks,#,11,1
vks_2_12,none,13.064921379089355,uzf_vks,#,12,1
vks_2_14,none,1.3651210069656372,uzf_vks,#,14,1
vks_2_15,none,6.698070049285889,uzf_vks,#,15,1
vks_2_16,none,0.008907856419682503,uzf_vks,#,16,1
vks_2_17,none,2.4743669033050537,uzf_vks,#,17,1
vks_2_18,none,0.4741714894771576,uzf_vks,#,18,1
vks_2_19,none,0.14464810490608215,uzf_vks,#,19,1
vks_2_20,none,0.21624134480953217,uzf_vks,#,20,1
vks_2_21,none,2.381183385848999,uzf_vks,#,21,1
vks_2_22,none,0.7586178779602051,uzf_vks,#,22,1
vks_3_01,none,0.010021018795669079,uzf_vks,#,1,1
vks_3_02,none,0.48000001907348633,uzf_vks,#,2,1
vks_3_03,none,0.47999992966651917,uzf_vks,#,3,1
vks_3_04,none,9.094199180603027,uzf_vks,#,4,1
vks_3_05,none,0.5368428230285645,uzf_vks,#,5,1
vks_3_06,none,0.16293682157993317,uzf_vks,#,6,1
vks_3_07,none,0.016290172934532166,uzf_vks,#,7,1
vks_3_08,none,8.624802589416504,uzf_vks,#,8,1
vks_3_09,none,15.020750045776367,uzf_vks,#,9,1
vks_3_10,none,11.764730453491211,uzf_vks,#,10,1
vks_3_11,none,2.7082598209381104,uzf_vks,#,11,1
vks_3_12,none,1.74658203125,uzf_vks,#,12,1
vks_3_13,none,2.163581132888794,uzf_vks,#,13,1
vks_3_14,none,0.06666485965251923,uzf_vks,#,14,1
vks_3_15,none,12.081253051757812,uzf_vks,#,15,1
vks_3_16,none,0.07647445797920227,uzf_vks,#,16,1
vks_3_17,none,1.1061561107635498,uzf_vks,#,17,1
vks_3_18,none,7.239137649536133,uzf_vks,#,18,1
vks_3_19,none,0.35339516401290894,uzf_vks,#,19,1
vks_3_20,none,0.020287690684199333,uzf_vks,#,20,1
vks_3_21,none,0.11688300222158432,uzf_vks,#,21,1
vks_3_22,none,0.2751050591468811,uzf_vks,#,22,1
